date,city,pm25,pm10,no2,o3,co,aqi
2023-10-05,London,19.6,29.2,9.9,33.1,0.84,67
2023-10-06,London,9.3,13.1,3.6,40.2,1.14,39
2023-10-07,London,13.5,26.9,9.1,37.8,1.59,54
2023-10-08,London,11.2,16.8,1.0,38.3,0.82,46
2023-10-09,London,18.0,23.7,5.0,31.8,1.39,63
2023-10-10,London,14.9,22.9,2.5,40.6,1.71,57
2023-10-11,London,15.3,34.1,7.1,42.6,1.63,58
2023-10-12,London,21.6,39.5,14.3,26.2,1.67,71
2023-10-13,London,18.0,36.9,9.9,36.5,0.57,63
2023-10-14,London,11.4,20.1,8.4,39.5,0.91,47
2023-10-15,London,10.6,23.1,3.9,25.4,0.84,44
2023-10-16,London,20.1,35.8,10.5,41.8,2.1,68
2023-10-17,London,9.7,18.5,8.2,34.6,0.49,40
2023-10-18,London,14.5,38.1,13.0,35.0,0.5,56
2023-10-19,London,21.3,38.9,16.0,43.7,0.76,70
2023-10-20,London,22.3,30.8,11.8,45.0,0.91,72
2023-10-21,London,6.7,12.8,9.8,38.2,0.88,28
2023-10-22,London,20.3,46.0,12.1,38.9,1.6,68
2023-10-23,London,14.0,26.4,1.9,22.8,1.83,55
2023-10-24,London,22.0,42.2,9.1,34.7,0.73,72
2023-10-25,London,23.3,41.6,13.0,43.0,2.28,75
2023-10-26,London,10.9,20.2,7.5,42.4,0.64,45
2023-10-27,London,11.4,13.1,6.0,63.2,1.57,48
2023-10-28,London,6.7,12.8,7.6,28.1,0.72,28
2023-10-29,London,14.6,37.2,11.5,37.7,1.44,56
2023-10-30,London,16.8,28.0,11.1,38.3,0.39,61
2023-10-31,London,21.7,34.6,16.4,35.7,1.47,71
2023-11-01,London,19.1,25.1,12.1,46.0,2.06,66
2023-11-02,London,19.4,26.3,15.4,32.6,2.07,66
2023-11-03,London,18.0,31.1,6.0,48.9,1.54,63
2023-11-04,London,7.1,13.3,6.8,35.7,0.77,30
2023-11-05,London,25.7,37.5,16.9,37.4,1.42,80
2023-11-06,London,11.9,23.9,11.4,40.5,0.7,49
2023-11-07,London,24.0,54.8,15.6,42.3,1.57,76
2023-11-08,London,33.3,55.3,16.9,30.6,2.26,95
2023-11-09,London,13.7,27.0,12.6,37.3,2.58,54
2023-11-10,London,18.6,37.4,3.3,31.0,1.47,65
2023-11-11,London,19.9,37.5,13.2,44.5,2.15,67
2023-11-12,London,16.7,22.2,6.5,38.7,2.1,61
2023-11-13,London,12.9,19.2,10.7,36.4,0.95,53
2023-11-14,London,23.6,34.1,14.4,39.2,1.74,75
2023-11-15,London,19.8,28.6,9.8,49.6,1.59,67
2023-11-16,London,18.2,34.2,12.3,29.0,1.61,64
2023-11-17,London,38.7,58.8,14.8,25.0,2.46,109
2023-11-18,London,12.6,24.3,5.1,49.6,1.31,52
2023-11-19,London,13.4,24.6,8.5,26.6,1.21,54
2023-11-20,London,26.7,47.0,12.9,45.4,3.14,82
2023-11-21,London,36.8,61.5,23.0,19.2,3.65,104
2023-11-22,London,24.0,38.9,8.8,33.2,1.71,76
2023-11-23,London,21.5,38.9,17.4,28.1,1.37,71
2023-11-24,London,28.2,48.2,19.0,36.4,2.77,85
2023-11-25,London,9.5,14.8,10.2,38.3,0.81,40
2023-11-26,London,20.9,34.8,8.4,27.9,0.99,70
2023-11-27,London,24.5,34.3,11.5,32.2,2.66,77
2023-11-28,London,24.6,45.1,16.8,39.0,1.5,77
2023-11-29,London,25.9,45.2,12.6,41.7,1.82,80
2023-11-30,London,20.6,35.3,9.3,21.0,1.75,69
2023-12-01,London,18.1,26.6,12.9,32.9,1.39,64
2023-12-02,London,27.5,43.5,13.7,31.8,1.43,83
2023-12-03,London,20.5,42.8,9.4,44.4,0.88,69
2023-12-04,London,20.7,29.6,9.2,30.8,1.35,69
2023-12-05,London,23.7,50.9,10.1,28.0,2.63,75
2023-12-06,London,19.0,25.8,14.2,52.0,1.47,66
2023-12-07,London,28.8,50.5,18.3,51.6,1.04,86
2023-12-08,London,26.6,53.6,10.2,31.8,2.41,81
2023-12-09,London,23.6,45.6,14.6,23.3,1.86,75
2023-12-10,London,29.8,41.7,13.3,47.0,4.3,88
2023-12-11,London,18.4,28.7,15.9,31.8,1.98,64
2023-12-12,London,29.8,51.2,15.7,35.1,2.31,88
2023-12-13,London,32.9,57.2,18.3,37.8,1.65,95
2023-12-14,London,19.8,35.3,14.3,36.2,1.41,67
2023-12-15,London,23.3,32.3,11.2,40.4,1.71,75
2023-12-16,London,18.0,29.6,8.0,40.3,1.53,63
2023-12-17,London,23.6,47.7,17.5,48.7,1.42,75
2023-12-18,London,35.9,65.3,19.8,43.9,2.34,102
2023-12-19,London,19.3,36.4,14.9,46.0,1.44,66
2023-12-20,London,24.4,48.1,22.0,26.6,1.03,77
2023-12-21,London,39.7,73.2,27.1,32.1,2.39,111
2023-12-22,London,22.2,34.8,7.7,42.1,0.69,72
2023-12-23,London,14.9,23.6,9.3,36.9,0.93,57
2023-12-24,London,30.3,60.1,21.0,34.4,2.72,89
2023-12-25,London,34.0,81.1,13.8,51.3,2.56,97
2023-12-26,London,17.9,28.6,11.6,38.1,0.97,63
2023-12-27,London,27.3,46.2,18.7,31.4,1.79,83
2023-12-28,London,27.6,52.0,15.4,27.1,2.15,84
2023-12-29,London,31.4,45.3,14.2,24.6,1.81,92
2023-12-30,London,26.0,47.2,12.0,30.7,2.47,80
2023-12-31,London,20.8,39.3,9.5,35.1,2.0,69
2023-01-01,New York,15.2,27.2,5.3,33.9,0.46,57
2023-01-02,New York,19.7,38.3,10.3,28.2,0.73,67
2023-01-03,New York,19.5,32.7,10.2,19.0,1.64,67
2023-01-04,New York,18.8,25.3,7.6,30.1,1.45,65
2023-01-05,New York,21.2,30.6,13.7,42.9,2.46,70
2023-01-06,New York,19.6,28.5,9.8,42.6,1.9,67
2023-01-07,New York,10.9,13.3,5.6,45.3,0.21,45
2023-01-08,New York,14.0,25.8,6.9,34.6,0.48,55
2023-01-09,New York,21.2,35.0,8.3,37.6,2.85,70
2023-01-10,New York,15.1,23.4,9.2,33.6,1.42,57
2023-01-11,New York,21.1,33.3,13.9,31.4,1.32,70
2023-01-12,New York,19.2,34.4,15.3,50.7,0.61,66
2023-01-13,New York,26.4,41.2,13.4,31.6,1.85,81
2023-01-14,New York,22.1,49.0,15.3,38.1,1.32,72
2023-01-15,New York,12.6,13.9,7.1,49.7,1.09,52
2023-01-16,New York,15.2,30.7,5.0,38.4,1.68,57
2023-01-17,New York,28.3,46.6,9.8,37.0,2.97,85
2023-01-18,New York,18.9,37.3,8.7,36.3,1.73,65
2023-01-19,New York,20.6,46.2,12.6,51.9,1.19,69
2023-01-20,New York,16.8,35.4,17.5,32.8,0.55,61
2023-01-21,New York,14.8,31.5,9.6,41.5,1.01,57
2023-01-22,New York,9.8,20.7,9.0,35.1,0.97,41
2023-01-23,New York,14.8,25.1,2.8,34.3,0.83,57
2023-01-24,New York,15.6,36.3,4.1,18.3,0.81,58
2023-01-25,New York,13.1,31.1,7.2,42.8,2.12,53
2023-01-26,New York,21.8,40.5,11.0,38.7,2.2,71
2023-01-27,New York,14.8,34.4,6.2,40.1,1.16,57
2023-01-28,New York,12.7,21.5,1.7,37.6,0.78,52
2023-01-29,New York,20.8,29.3,4.7,51.2,1.81,69
2023-01-30,New York,12.3,11.8,4.1,23.8,1.3,51
2023-01-31,New York,14.1,30.1,5.2,54.4,1.13,55
2023-02-01,New York,18.7,37.6,3.0,38.4,1.85,65
2023-02-02,New York,19.2,32.2,16.4,30.4,0.55,66
2023-02-03,New York,15.0,24.8,2.3,49.6,1.54,57
2023-02-04,New York,12.5,22.7,8.0,31.9,0.2,52
2023-02-05,New York,16.7,36.2,9.1,25.2,1.97,61
2023-02-06,New York,20.5,32.0,16.8,42.1,1.18,69
2023-02-07,New York,21.4,42.9,7.6,40.0,1.54,70
2023-02-08,New York,12.2,24.0,10.1,42.8,0.1,51
2023-02-09,New York,18.8,26.7,9.7,45.8,1.16,65
2023-02-10,New York,18.8,27.7,8.9,28.9,2.12,65
2023-02-11,New York,22.3,30.4,15.7,38.1,2.71,72
2023-02-12,New York,18.9,28.5,5.1,36.5,1.65,65
2023-02-13,New York,12.0,19.8,6.3,49.3,1.1,50
2023-02-14,New York,10.7,23.5,8.3,32.6,0.71,45
2023-02-15,New York,14.3,29.3,8.0,28.1,0.88,56
2023-02-16,New York,14.1,24.8,5.1,35.8,1.13,55
2023-02-17,New York,13.2,19.5,4.8,47.5,1.38,53
2023-02-18,New York,5.2,1.1,7.0,48.8,0.91,22
2023-02-19,New York,15.2,15.3,6.9,39.0,0.74,58
2023-02-20,New York,23.4,43.8,16.8,50.1,1.9,75
2023-02-21,New York,7.4,15.2,1.2,28.3,0.49,31
2023-02-22,New York,19.9,42.4,7.3,37.7,1.83,67
2023-02-23,New York,18.6,33.0,13.0,45.6,0.61,65
2023-02-24,New York,21.5,27.3,11.5,45.6,1.81,71
2023-02-25,New York,13.9,24.1,9.2,36.9,0.82,55
2023-02-26,New York,7.0,15.3,1.6,29.6,1.14,29
2023-02-27,New York,23.9,42.0,5.7,44.0,2.39,76
2023-02-28,New York,16.0,32.9,8.6,43.7,1.17,59
2023-03-01,New York,16.5,26.8,11.2,39.5,1.1,60
2023-03-02,New York,14.6,26.6,6.2,29.5,1.3,56
2023-03-03,New York,21.8,38.2,13.1,38.2,1.31,71
2023-03-04,New York,20.0,32.0,11.4,63.4,1.15,68
2023-03-05,New York,12.5,26.3,8.9,38.4,1.16,52
2023-03-06,New York,9.6,22.9,9.8,38.0,0.58,40
2023-03-07,New York,19.2,29.1,3.9,36.5,1.85,66
2023-03-08,New York,16.0,27.4,7.2,26.7,1.17,59
2023-03-09,New York,19.1,24.3,10.8,39.5,1.39,66
2023-03-10,New York,14.4,24.9,4.8,30.9,0.72,56
2023-03-11,New York,13.9,25.1,3.5,23.9,0.56,55
2023-03-12,New York,18.3,35.0,8.7,25.2,1.66,64
2023-03-13,New York,24.0,44.5,13.5,41.8,1.19,76
2023-03-14,New York,8.5,18.9,5.3,26.0,0.81,35
2023-03-15,New York,12.6,25.3,6.5,40.4,1.51,52
2023-03-16,New York,20.7,40.0,15.1,35.0,1.86,69
2023-03-17,New York,9.2,17.6,7.3,35.0,0.7,38
2023-03-18,New York,11.1,5.8,5.8,39.0,0.92,46
2023-03-19,New York,9.7,17.2,13.0,53.3,0.31,40
2023-03-20,New York,19.3,33.1,10.2,33.4,1.76,66
2023-03-21,New York,16.8,30.6,4.8,34.1,0.98,61
2023-03-22,New York,17.9,24.8,5.1,50.4,1.35,63
2023-03-23,New York,17.5,24.6,8.6,37.8,1.45,62
2023-03-24,New York,18.8,34.7,17.0,50.7,1.62,65
2023-03-25,New York,9.9,8.8,3.1,35.2,0.97,41
2023-03-26,New York,8.2,10.8,10.4,39.0,1.35,34
2023-03-27,New York,20.1,38.4,11.9,34.7,0.18,68
2023-03-28,New York,19.9,25.9,12.8,23.0,0.55,67
2023-03-29,New York,7.3,15.4,1.8,38.1,0.51,30
2023-03-30,New York,14.7,27.7,10.4,40.9,0.85,56
2023-03-31,New York,18.3,30.8,9.6,44.8,1.38,64
2023-04-01,New York,9.6,28.5,7.8,44.2,0.25,40
2023-04-02,New York,20.2,30.3,15.9,41.0,1.54,68
2023-04-03,New York,7.4,18.8,4.8,36.4,0.43,31
2023-04-04,New York,13.7,25.4,5.2,31.2,1.09,54
2023-04-05,New York,12.7,19.5,9.1,30.6,1.21,52
2023-04-06,New York,12.9,18.0,9.3,44.9,0.66,53
2023-04-07,New York,7.2,7.2,4.0,40.6,0.31,30
2023-04-08,New York,14.3,28.2,7.6,40.5,0.1,56
2023-04-09,New York,12.5,14.2,8.2,31.6,1.31,52
2023-04-10,New York,16.7,28.4,12.5,37.8,1.09,61
2023-04-11,New York,5.8,17.4,4.7,32.9,1.62,24
2023-04-12,New York,19.7,26.9,5.0,29.5,1.29,67
2023-04-13,New York,24.8,34.9,16.6,19.4,2.28,78
2023-04-14,New York,10.4,27.6,2.6,40.0,1.59,43
2023-04-15,New York,6.5,15.1,3.2,40.2,0.33,27
2023-04-16,New York,7.4,12.0,2.5,37.9,1.74,31
2023-04-17,New York,13.7,21.6,7.3,46.3,1.28,54
2023-04-18,New York,10.0,26.3,7.8,37.6,0.7,42
2023-04-19,New York,5.7,13.2,4.1,27.6,0.56,24
2023-04-20,New York,16.1,34.4,8.3,37.7,0.1,59
2023-04-21,New York,8.5,27.2,7.2,39.8,0.1,35
2023-04-22,New York,9.1,13.4,1.0,42.5,0.1,38
2023-04-23,New York,9.9,13.4,10.4,27.0,0.18,41
2023-04-24,New York,16.3,33.1,10.1,46.7,2.51,60
2023-04-25,New York,17.9,28.9,7.8,37.3,0.97,63
2023-04-26,New York,16.2,27.3,9.6,38.3,1.72,60
2023-04-27,New York,12.6,16.8,13.1,34.0,1.18,52
2023-04-28,New York,2.4,4.4,4.6,40.1,0.1,10
2023-04-29,New York,6.4,13.3,3.6,33.0,0.53,27
2023-04-30,New York,11.6,19.2,8.5,30.9,0.64,48
2023-05-01,New York,9.1,27.9,13.1,39.1,1.2,38
2023-05-02,New York,7.7,19.7,9.8,32.2,0.71,32
2023-05-03,New York,9.0,12.7,8.5,52.4,0.19,38
2023-05-04,New York,18.4,34.1,9.6,49.2,2.28,64
2023-05-05,New York,12.4,27.9,2.6,42.8,0.37,52
2023-05-06,New York,8.6,16.1,1.0,33.5,0.75,36
2023-05-07,New York,2.5,1.0,1.0,29.1,0.89,10
2023-05-08,New York,13.8,14.6,9.8,43.7,1.25,55
2023-05-09,New York,10.8,26.1,4.5,38.2,1.18,45
2023-05-10,New York,10.7,28.2,4.5,30.4,2.19,45
2023-05-11,New York,10.7,18.0,3.6,31.6,0.57,45
2023-05-12,New York,13.5,10.8,9.9,29.1,0.96,54
2023-05-13,New York,10.2,20.0,4.0,30.3,0.36,43
2023-05-14,New York,3.1,6.2,1.0,24.8,0.1,13
2023-05-15,New York,18.9,43.9,6.7,60.8,1.5,65
2023-05-16,New York,3.1,3.5,4.5,45.5,0.1,13
2023-05-17,New York,9.8,18.4,8.6,44.6,0.3,41
2023-05-18,New York,15.0,20.5,7.5,39.8,1.49,57
2023-05-19,New York,5.7,19.7,2.7,42.5,0.18,24
2023-05-20,New York,2.5,5.5,1.3,31.9,0.1,11
2023-05-21,New York,1.7,11.7,2.4,35.5,0.1,7
2023-05-22,New York,1.0,1.0,2.5,41.1,0.1,4
2023-05-23,New York,14.5,23.4,5.7,32.5,0.59,56
2023-05-24,New York,12.5,24.5,5.8,38.7,0.1,52
2023-05-25,New York,12.0,29.5,4.9,43.3,1.44,50
2023-05-26,New York,13.3,25.7,13.6,25.0,0.9,53
2023-05-27,New York,10.3,8.9,3.9,53.2,0.28,43
2023-05-28,New York,10.4,18.9,6.8,37.9,1.48,43
2023-05-29,New York,4.5,18.7,2.5,48.0,0.82,19
2023-05-30,New York,16.7,20.8,7.5,47.0,1.14,61
2023-05-31,New York,3.6,11.6,2.9,38.2,0.1,15
2023-06-01,New York,7.6,12.9,1.6,46.4,0.1,32
2023-06-02,New York,4.7,1.0,1.3,41.5,0.25,20
2023-06-03,New York,9.2,18.2,8.8,47.5,0.1,38
2023-06-04,New York,8.3,14.8,3.6,36.3,0.1,34
2023-06-05,New York,11.3,19.9,8.7,43.7,1.22,47
2023-06-06,New York,9.0,21.6,2.9,35.3,0.86,38
2023-06-07,New York,7.6,11.0,1.0,48.4,0.32,32
2023-06-08,New York,16.0,24.2,9.8,54.8,1.24,59
2023-06-09,New York,10.9,25.2,1.0,44.0,0.81,45
2023-06-10,New York,11.8,27.5,7.9,24.3,1.77,49
2023-06-11,New York,1.0,2.4,1.4,38.1,0.1,4
2023-06-12,New York,10.6,15.0,5.4,47.6,1.45,44
2023-06-13,New York,22.7,41.5,16.8,50.8,0.97,73
2023-06-14,New York,5.0,11.3,7.0,37.2,1.03,21
2023-06-15,New York,10.9,27.9,1.2,29.1,0.1,46
2023-06-16,New York,8.2,21.0,2.5,29.6,0.85,34
2023-06-17,New York,5.5,9.3,4.9,33.0,0.15,23
2023-06-18,New York,5.1,9.0,3.4,47.4,0.42,21
2023-06-19,New York,8.9,13.4,4.5,31.0,1.16,37
2023-06-20,New York,4.2,8.7,5.0,32.8,0.71,18
2023-06-21,New York,6.4,10.4,8.6,36.9,0.1,26
2023-06-22,New York,18.4,29.2,10.7,48.9,1.48,64
2023-06-23,New York,8.0,6.8,5.3,39.1,0.52,33
2023-06-24,New York,1.0,6.5,1.0,41.7,0.1,4
2023-06-25,New York,11.8,17.1,10.3,41.1,0.73,49
2023-06-26,New York,7.9,9.0,4.2,31.8,0.85,33
2023-06-27,New York,4.8,1.0,1.6,55.1,0.15,20
2023-06-28,New York,10.3,7.5,3.5,30.6,0.13,43
2023-06-29,New York,2.5,8.2,1.3,49.0,0.1,11
2023-06-30,New York,7.7,14.1,10.2,45.4,0.87,32
2023-07-01,New York,6.5,17.9,1.0,41.7,0.1,27
2023-07-02,New York,1.0,1.0,1.0,38.6,0.17,4
2023-07-03,New York,11.6,14.4,2.1,40.0,0.73,48
2023-07-04,New York,13.3,27.2,1.0,46.4,0.1,53
2023-07-05,New York,11.6,19.8,7.1,33.2,0.49,48
2023-07-06,New York,8.0,15.8,8.2,42.8,0.15,33
2023-07-07,New York,8.8,18.6,5.2,48.4,1.23,37
2023-07-08,New York,4.9,1.0,1.0,37.8,0.53,20
2023-07-09,New York,4.4,14.1,1.0,46.1,0.1,18
2023-07-10,New York,8.9,12.7,7.5,20.3,0.72,37
2023-07-11,New York,2.4,1.0,2.8,35.3,1.92,10
2023-07-12,New York,6.1,1.0,5.2,41.4,0.1,26
2023-07-13,New York,10.3,18.9,4.0,47.0,1.1,43
2023-07-14,New York,4.9,8.6,1.0,27.3,0.54,21
2023-07-15,New York,1.4,1.0,1.0,38.5,1.01,6
2023-07-16,New York,3.9,7.0,6.3,39.6,0.1,16
2023-07-17,New York,6.1,12.4,2.7,25.8,0.19,25
2023-07-18,New York,12.9,10.5,11.0,36.9,1.23,53
2023-07-19,New York,4.9,5.5,4.8,40.0,0.51,20
2023-07-20,New York,7.3,9.9,6.4,42.3,0.1,30
2023-07-21,New York,13.3,28.0,11.6,33.8,0.49,54
2023-07-22,New York,4.2,15.5,2.3,37.5,0.8,17
2023-07-23,New York,1.1,1.0,1.0,42.6,0.1,5
2023-07-24,New York,13.5,16.5,7.4,39.7,1.49,54
2023-07-25,New York,10.7,16.5,2.3,40.4,1.43,45
2023-07-26,New York,1.0,1.0,1.0,51.8,0.43,4
2023-07-27,New York,10.0,10.9,1.0,22.5,1.22,42
2023-07-28,New York,10.2,22.1,5.0,51.6,0.66,42
2023-07-29,New York,3.8,1.1,2.4,22.3,0.7,16
2023-07-30,New York,7.8,6.2,1.0,33.2,1.46,33
2023-07-31,New York,12.5,19.0,8.4,38.4,0.97,52
2023-08-01,New York,13.1,17.0,6.6,29.8,0.28,53
2023-08-02,New York,6.5,9.4,6.4,45.4,0.33,27
2023-08-03,New York,1.8,9.9,1.0,38.6,0.1,7
2023-08-04,New York,8.3,9.6,6.5,39.0,0.82,35
2023-08-05,New York,1.7,1.5,1.0,41.8,0.6,7
2023-08-06,New York,2.4,4.4,1.0,26.9,0.1,10
2023-08-07,New York,5.4,17.6,1.0,26.4,0.56,22
2023-08-08,New York,7.5,11.4,1.0,33.2,0.12,31
2023-08-09,New York,1.0,4.0,1.1,44.5,0.1,4
2023-08-10,New York,8.7,13.8,4.4,40.6,0.67,36
2023-08-11,New York,10.3,12.8,5.2,42.7,0.84,43
2023-08-12,New York,10.1,14.2,13.0,36.8,0.69,42
2023-08-13,New York,8.5,18.2,3.4,43.8,0.1,35
2023-08-14,New York,14.1,30.9,14.2,33.4,0.1,55
2023-08-15,New York,7.0,4.9,8.0,29.4,0.22,29
2023-08-16,New York,13.0,24.2,5.1,43.0,1.84,53
2023-08-17,New York,8.1,13.5,4.6,45.0,0.37,34
2023-08-18,New York,6.1,8.5,3.9,23.3,0.1,25
2023-08-19,New York,4.4,4.7,1.3,61.0,0.99,18
2023-08-20,New York,5.2,18.3,1.9,42.5,0.1,22
2023-08-21,New York,7.3,14.6,1.0,44.6,0.91,30
2023-08-22,New York,14.8,28.9,5.8,45.3,1.48,57
2023-08-23,New York,6.4,17.1,6.0,33.5,0.83,27
2023-08-24,New York,14.2,35.7,7.0,25.0,2.28,55
2023-08-25,New York,5.2,14.9,3.6,47.2,0.72,22
2023-08-26,New York,4.2,12.3,7.8,39.3,1.18,17
2023-08-27,New York,2.4,1.6,1.0,48.7,0.8,10
2023-08-28,New York,9.7,25.2,9.0,26.5,0.31,41
2023-08-29,New York,9.8,19.6,6.7,34.5,0.77,41
2023-08-30,New York,9.1,15.7,1.0,48.8,0.62,38
2023-08-31,New York,12.3,13.9,7.1,28.6,1.18,51
2023-09-01,New York,5.7,8.2,1.0,43.6,0.27,24
2023-09-02,New York,1.0,4.5,1.0,27.9,0.32,4
2023-09-03,New York,4.1,12.4,8.6,49.5,0.44,17
2023-09-04,New York,6.8,17.3,2.2,34.8,0.18,28
2023-09-05,New York,12.7,13.7,2.3,44.4,0.91,52
2023-09-06,New York,10.5,12.4,4.0,23.8,0.4,44
2023-09-07,New York,6.6,8.0,2.7,38.1,0.68,27
2023-09-08,New York,10.7,22.6,6.5,33.0,0.22,45
2023-09-09,New York,12.8,31.8,3.3,28.5,1.73,53
2023-09-10,New York,7.5,17.6,3.4,32.9,0.14,31
2023-09-11,New York,8.7,12.2,3.1,28.6,0.89,36
2023-09-12,New York,16.1,23.5,5.8,35.5,1.98,59
2023-09-13,New York,5.4,12.3,5.0,56.2,0.36,23
2023-09-14,New York,1.0,6.7,1.0,45.3,0.86,4
2023-09-15,New York,8.3,17.0,1.0,36.9,0.28,35
2023-09-16,New York,13.3,20.5,3.7,47.5,1.18,53
2023-09-17,New York,9.0,13.6,2.3,37.1,1.17,37
2023-09-18,New York,11.9,28.9,10.4,36.1,0.69,49
2023-09-19,New York,5.7,11.5,1.0,36.8,0.7,24
2023-09-20,New York,8.3,13.8,1.7,34.5,1.63,35
2023-09-21,New York,10.3,17.3,2.6,25.5,0.31,43
2023-09-22,New York,16.3,27.6,11.9,37.5,1.82,60
2023-09-23,New York,7.2,10.9,3.1,43.0,0.64,30
2023-09-24,New York,15.8,27.6,8.2,29.8,1.65,59
2023-09-25,New York,16.7,24.9,4.8,38.8,1.02,61
2023-09-26,New York,11.1,24.8,1.3,44.8,1.75,46
2023-09-27,New York,10.0,17.5,4.9,39.1,0.97,42
2023-09-28,New York,11.7,21.2,1.7,51.3,0.95,49
2023-09-29,New York,7.5,12.6,2.9,30.1,0.85,31
2023-09-30,New York,9.6,1.4,10.5,43.5,0.79,40
2023-10-01,New York,7.5,18.3,1.0,50.7,0.21,31
2023-10-02,New York,13.8,28.3,8.3,42.5,1.29,55
2023-10-03,New York,19.2,29.1,10.5,43.6,2.46,66
2023-10-04,New York,8.6,11.4,5.6,47.1,0.23,36
2023-10-05,New York,11.3,21.7,1.0,36.1,1.36,47
2023-10-06,New York,11.1,13.7,6.2,49.8,0.96,46
2023-10-07,New York,19.2,35.6,10.1,37.8,2.29,66
2023-10-08,New York,10.3,10.2,5.6,41.3,0.37,43
2023-10-09,New York,12.9,11.4,6.6,33.9,0.9,53
2023-10-10,New York,15.3,27.1,13.2,40.3,1.26,58
2023-10-11,New York,16.4,36.2,12.7,46.1,1.65,60
2023-10-12,New York,12.1,16.6,4.8,38.6,0.57,500
2023-10-13,New York,10.2,22.3,8.6,28.3,0.5,43
2023-10-14,New York,1.0,1.0,1.0,27.0,0.1,4
2023-10-15,New York,5.1,11.0,1.0,30.0,0.9,21
2023-10-16,New York,18.9,23.4,14.2,32.5,1.62,65
2023-10-17,New York,20.1,34.8,12.2,31.1,0.41,68
2023-10-18,New York,17.3,34.0,10.2,56.0,0.64,62
2023-10-19,New York,19.3,44.4,15.8,29.5,1.59,66
2023-10-20,New York,11.8,29.7,6.3,37.1,0.48,49
2023-10-21,New York,5.2,6.0,6.5,44.0,1.0,22
2023-10-22,New York,2.4,1.0,1.0,47.3,0.1,10
2023-10-23,New York,18.2,29.7,11.7,28.0,1.23,64
2023-10-24,New York,17.0,32.0,17.8,38.1,0.68,61
2023-10-25,New York,18.0,22.0,11.8,47.9,0.42,63
2023-10-26,New York,14.6,18.9,9.9,41.6,1.06,56
2023-10-27,New York,13.7,26.8,9.2,27.6,1.35,54
2023-10-28,New York,18.0,25.8,9.3,29.6,1.85,63
2023-10-29,New York,16.9,25.1,8.0,27.9,1.15,61
2023-10-30,New York,16.9,24.6,8.6,31.9,0.56,61
2023-10-31,New York,11.7,16.3,10.5,28.3,0.31,49
2023-11-01,New York,16.2,26.9,11.3,38.8,1.1,60
2023-11-02,New York,9.3,14.3,6.4,34.2,1.59,39
2023-11-03,New York,18.9,32.5,9.6,27.8,1.88,65
2023-11-04,New York,4.4,8.8,8.7,30.7,0.1,18
2023-11-05,New York,16.0,22.3,9.2,22.7,0.89,59
2023-11-06,New York,10.3,11.8,7.5,39.9,1.2,43
2023-11-07,New York,22.7,38.1,15.0,42.0,1.63,73
2023-11-08,New York,11.0,14.2,1.3,34.9,1.08,46
2023-11-09,New York,16.7,22.6,7.3,45.8,1.96,61
2023-11-10,New York,19.5,30.5,10.2,34.1,1.39,67
2023-11-11,New York,7.4,4.3,4.4,39.0,1.32,31
2023-11-12,New York,5.4,9.4,2.3,31.1,0.25,23
2023-11-13,New York,16.3,23.6,11.4,45.6,2.04,60
2023-11-14,New York,18.6,26.4,9.5,33.8,1.23,65
2023-11-15,New York,19.3,32.8,12.8,31.2,1.99,66
2023-11-16,New York,19.9,32.0,7.8,41.5,1.61,67
2023-11-17,New York,16.0,26.7,5.9,43.2,1.2,59
2023-11-18,New York,18.4,27.6,14.0,28.9,0.1,64
2023-11-19,New York,9.9,11.2,3.5,48.1,1.32,41
2023-11-20,New York,15.3,26.8,8.6,38.7,1.13,58
2023-11-21,New York,15.0,21.3,4.3,30.4,0.11,57
2023-11-22,New York,19.0,20.8,9.0,56.5,2.32,66
2023-11-23,New York,17.1,39.7,7.6,49.7,0.18,61
2023-11-24,New York,24.2,41.5,16.2,21.9,1.66,76
2023-11-25,New York,9.6,17.5,8.1,34.4,0.89,40
2023-11-26,New York,5.1,7.1,2.5,37.7,0.47,21
2023-11-27,New York,19.5,45.7,12.5,42.7,1.97,67
2023-11-28,New York,15.7,33.7,7.2,35.2,0.67,59
2023-11-29,New York,19.4,43.8,17.0,46.1,1.85,66
2023-11-30,New York,14.4,26.8,13.0,47.6,1.53,56
2023-12-01,New York,8.2,2.7,1.0,42.1,0.74,34
2023-12-02,New York,13.4,29.3,6.3,29.6,1.04,54
2023-12-03,New York,18.5,44.1,6.0,43.6,1.54,64
2023-12-04,New York,17.2,37.4,10.4,11.7,1.15,62
2023-12-05,New York,18.2,33.4,8.0,32.1,1.68,64
2023-12-06,New York,17.1,24.1,14.3,36.5,1.39,62
2023-12-07,New York,16.3,16.8,14.3,36.1,0.86,60
2023-12-08,New York,14.4,26.1,12.7,42.8,0.76,56
2023-12-09,New York,11.5,23.2,5.9,39.8,0.1,48
2023-12-10,New York,13.2,16.3,4.2,36.3,0.98,53
2023-12-11,New York,16.9,21.6,6.7,36.8,0.1,61
2023-12-12,New York,18.3,31.6,12.3,34.2,0.68,64
2023-12-13,New York,18.2,20.5,12.5,40.0,1.2,64
2023-12-14,New York,12.9,21.0,10.2,29.7,1.2,53
2023-12-15,New York,15.6,24.1,14.1,33.1,1.53,58
2023-12-16,New York,14.1,23.6,9.8,39.6,0.93,55
2023-12-17,New York,17.3,37.2,14.6,40.9,1.34,62
